ListingID,SellerCity,SellerState,SellerZip,SellerListSrc,SellerRating,VehBodystyle,VehCertified,VehColorExt,VehColorInt,VehDriveTrain,VehEngine,VehFuel,VehHistory,VehListdays,VehMake,VehMileage,VehModel,VehPriceLabel,VehType,VehTransmission,VehYear,Vehicle_Trim,Dealer_Listing_Price
732296,Reading,PA,19607,Inventory Command Center,4.3,SUV,FALSE,Silver,,4WD,3.6L V6 24V VVT,Gasoline,"2 Owners, Buyback Protection Eligible",10.60519676,Jeep,26209,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,26792
732733,Raleigh,NC,27606,HomeNet Automotive,3.7,SUV,FALSE,Dark Granite Metallic,Jet Black,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",5.658391204,Cadillac,21098,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,35830
732865,Bethesda,MD,20817,HomeNet Automotive,3.7,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",35.65167824,Jeep,37151,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Overland,28130
734265,Barrington,IL,60010,HomeNet Automotive,4.7,SUV,FALSE,Deep Amethyst Metallic,Jet Black,AWD,Gas V6 3.6L/222.6,Gasoline,"0 Owners, Buyback Protection Eligible",24.9028125,Cadillac,22464,XT5,Good Deal,Used,8-Speed Automatic,2018,Luxury,35873
736178,Winnsboro,LA,71295,Digital Motorworks (DMi),5,SUV,FALSE,Maroon,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",119.8787153,Cadillac,25123,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,30990
736692,Orrville,OH,44667,Digital Motorworks (DMi),4.2,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",37.96996528,Jeep,35644,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Laredo,21495
737396,Miami,FL,33137,Digital Motorworks (DMi),4.9,SUV,FALSE,Dark Granite Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",23.88454861,Cadillac,40265,XT5,Great Deal,Used,8-Speed Automatic,2017,Luxury,26985
738147,Faribault,MN,55021,Digital Motorworks (DMi),5,SUV,FALSE,Velvet Red Pearlcoat,Black,4WD,5.7L V8 16V MPFI OHV,Gasoline,"0 Owners, Accident(s) Reported, Non-Personal Use Reported, Title Issue(s) Reported",35.00369213,Jeep,4235,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2018,High Altitude,45330
738526,Chilton,WI,53014,Digital Motorworks (DMi),4.4,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",124.9603935,Jeep,28419,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Limited,25599
738682,Battle Creek,MI,49037,Inventory Command Center,4.7,SUV,FALSE,Bright White Clearcoat,Black Leather,4WD,3.6L V6,Gasoline,"0 Owners, Non-Personal Use Reported, Buyback Protection Eligible",95.77141204,Jeep,17248,Grand Cherokee,Great Deal,Used,8-Speed Automatic (845RE),2017,Limited,29495
738854,Strongsville,OH,44136,Digital Motorworks (DMi),3.4,SUV,FALSE,Maximum Steel Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",20.4796875,Jeep,18849,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,28523
738976,Madison,WI,53719,Jeep Certified Program,5,SUV,TRUE,White,,,,Gasoline,"1 Owner, Buyback Protection Eligible",96.96741898,Jeep,28735,Grand Cherokee,Good Deal,Used,Automatic,2017,,30643
741165,Clio,MI,48420,Digital Motorworks (DMi),4.6,SUV,FALSE,Red,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",8.970775463,Jeep,44031,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,22500
741889,Hickory,NC,28601,Digital Motorworks (DMi),0,SUV,FALSE,Brown,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",11.84608796,Jeep,2886,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2018,Laredo,27998
741964,Denver,CO,80203,Cadillac Certified Program,5,SUV,TRUE,Silver,,,,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",174.8443981,Cadillac,24502,XT5,Good Deal,Used,,2018,,36450
745801,Wilkesboro,NC,28697,Jeep Certified Program,0,SUV,TRUE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",5.813518519,Jeep,21548,Grand Cherokee,Fair Price,Used,8-Speed A/T,2018,Limited,32988
746148,Sterling,VA,20165,Digital Motorworks (DMi),2,SUV,FALSE,Gray,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",16.84085648,Jeep,22703,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,29998
746361,Bryan,OH,43506,Inventory Command Center,4.7,SUV,FALSE,Bright White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",14.59402778,Jeep,5998,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,34728
749358,Harrisonburg,VA,22801,Digital Motorworks (DMi),0,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Light Frost,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Buyback Protection Eligible",17.96063657,Jeep,39269,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,26500
751011,Plainfield,IN,46168,Inventory Command Center,5,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,6 Cylinder,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",147.0778009,Jeep,10895,Grand Cherokee,Good Deal,Used,8-Speed Shiftable Automatic,2018,Summit,39974
752583,Dallas,TX,75209,Digital Motorworks (DMi),4.8,SUV,TRUE,Stellar Black Metallic,Cirrus,FWD,3.6L V6 24V GDI DOHC,Gasoline,"0 Owners, Accident(s) Reported, Non-Personal Use Reported, Title Issue(s) Reported",4.784467593,Cadillac,12379,XT5,Fair Price,Used,8-Speed Automatic,2018,Luxury,39388
752954,Glendale Heights,IL,60139,Digital Motorworks (DMi),4.6,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",37.49061343,Jeep,16547,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,29955
753616,Lennox,SD,57039,Digital Motorworks (DMi),2,SUV,FALSE,Red,Shara Beige,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",149.6782292,Cadillac,22758,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,34889
753739,Batesville,IN,47006,Digital Motorworks (DMi),5,SUV,FALSE,Red,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",90.66905093,Jeep,18468,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,30493
755677,Tonawanda,NY,14150,Jeep Certified Program,0,SUV,TRUE,,,,,Gasoline,"1 Owner, Buyback Protection Eligible",31.97655093,Jeep,16634,Grand Cherokee,Good Deal,Used,Automatic,2015,,21916
758438,Greer,SC,29650,Inventory Command Center,5,SUV,FALSE,White,Black,,,E85 Flex Fuel,"2 Owners, Accident(s) Reported, Non-Personal Use Reported, Buyback Protection Eligible",20.15173611,Jeep,48257,Grand Cherokee,Fair Price,Used,Auto,2017,Limited,26995
760100,Milwaukee,WI,53233,HomeNet Automotive,3.7,SUV,FALSE,Dark Granite Metallic,Jet Black,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",77.31405093,Cadillac,17536,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,35280
760169,Petersburg,IL,62675,Inventory Command Center,0,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 GAS,Gasoline,"0 Owners, Buyback Protection Eligible",43.32422454,Jeep,16,Grand Cherokee,Fair Price,Used,Automatic,2018,High Altitude,43500
760873,Zanesville,OH,43701,Jeep Certified Program,4.3,SUV,TRUE,Billet Silver Metallic Clearcoat,Ruby Red,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",6.731585648,Jeep,21289,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Trailhawk,37495
761217,Randallstown,MD,21133,Digital Motorworks (DMi),4.8,SUV,FALSE,Granite Crystal Clearcoat Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Buyback Protection Eligible",3.744270833,Jeep,24073,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25950
761864,Canandaigua,NY,14424,Jeep Certified Program,4.6,SUV,TRUE,Granite Crystal Clearcoat Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",64.00579861,Jeep,43460,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2016,Limited,31952
762397,Houston,TX,77074,Digital Motorworks (DMi),4.5,SUV,FALSE,Stellar Black Metallic,Cirrus,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",29.92325231,Cadillac,40440,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,30482
764084,North Pekin,IL,61554,HomeNet Automotive,4.8,SUV,FALSE,Velvet Red Pearlcoat,Brown,4WD,Regular Unleaded V-8 5.7 L/345,Gasoline,"1 Owner, Buyback Protection Eligible",248.4880324,Jeep,20931,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2016,Summit,40990
764945,Coeur d&#x27;Alene,ID,83814,Digital Motorworks (DMi),4.1,SUV,FALSE,Granite,Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",18.78012731,Cadillac,14836,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,44998
764977,Waterloo,IA,50702,Jeep Certified Program,4.2,SUV,TRUE,Velvet Red Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",176.7235185,Jeep,22852,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2018,Limited,33082
769183,Winston-Salem,NC,27103,Digital Motorworks (DMi),0,SUV,FALSE,Black,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",3.847395833,Jeep,33589,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Laredo,22998
770538,Omaha,NE,68154,Cadillac Certified Program,0,SUV,TRUE,Black,Black,,,Gasoline,"1 Owner, Buyback Protection Eligible",45.73634259,Cadillac,32975,XT5,Good Deal,Used,,2017,,37330
772191,Arlington,VA,22203,Digital Motorworks (DMi),4.9,SUV,FALSE,Black,,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,,0.501342593,Jeep,23256,Grand Cherokee,,Used,8-Speed Automatic,2015,Laredo,19995
775081,Elk Grove Village,IL,60007,HomeNet Automotive,4.7,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",35.37268519,Jeep,43339,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,High Altitude,28177
777622,McMurray,PA,15317,Jeep Certified Program,4.6,SUV,TRUE,Red,Black,,,Gasoline,"1 Owner, Buyback Protection Eligible",13.96431713,Jeep,35206,Grand Cherokee,Good Deal,Used,Automatic,2016,,27750
777648,Carmel,IN,46032,Digital Motorworks (DMi),4.9,SUV,FALSE,Stellar Black Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Non-Personal Use Reported, Title Issue(s) Reported, Buyback Protection Eligible",1.682453704,Cadillac,15367,XT5,,Used,8-Speed Automatic,2018,Premium Luxury,33999
778974,White Marsh,MD,21162,Digital Motorworks (DMi),2.3,SUV,FALSE,Black,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",23.84052083,Jeep,32482,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,27998
779618,Latham,NY,12110,Inventory Command Center,0,SUV,FALSE,Stellar Black Metallic,Jet Black,AWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Buyback Protection Eligible",53.31706019,Cadillac,31736,XT5,Good Deal,Used,8-Speed Automatic,2017,Premium Luxury,33962
780883,Fredericksburg,VA,22408,Digital Motorworks (DMi),4.7,SUV,FALSE,Light Brownstone Pearlcoat,Black,,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Buyback Protection Eligible",12.84560185,Jeep,30891,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2016,Limited,28000
781222,Battle Creek,MI,49037,Inventory Command Center,4.7,SUV,FALSE,Granite Crystal Metallic Clearcoat,Beige Leather,4WD,3.6L V6,Gasoline,"1 Owner, Buyback Protection Eligible",37.77311343,Jeep,14084,Grand Cherokee,Good Deal,Used,Automatic 8-Speed,2017,Overland,33996
781684,Amherst,OH,44001,Digital Motorworks (DMi),3.5,SUV,FALSE,Brilliant Black Crystal Pearlcoat,,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,,0.478368056,Jeep,46277,Grand Cherokee,,Used,8-Speed Automatic,2015,Laredo,27990
782767,Pierre,SD,57501,Cadillac Certified Program,5,SUV,TRUE,Black,,ALL-WHEEL DRIVE,"Engine, 3.6L V6, DI, VVT, with Automatic Stop/Start (310 hp [231",Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",54.91591435,Cadillac,16375,XT5,Good Deal,Used,8-SPEED A/T,2018,,39911
783390,Lexington Park,MD,20653,HomeNet Automotive,3.7,SUV,FALSE,True Blue Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",15.17922454,Jeep,27172,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Limited,27500
785464,Cockeysville,MD,21030,Jeep Certified Program,3.8,SUV,TRUE,Diamond Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",47.70894676,Jeep,19755,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2017,Laredo,26993
786880,Canton,OH,44118,HomeNet Automotive,3.8,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,,20.44917824,Jeep,48880,Grand Cherokee,,Used,8-Speed Automatic w/OD,2015,Altitude,26730
786977,Modesto,CA,95356,Inventory Command Center,4.9,SUV,FALSE,Dark Granite Metallic,Cirrus,AWD,V6 Cylinder Engine 3.6L,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",123.2541204,Cadillac,23639,XT5,Good Deal,Used,AUTOMATIC,2018,Luxury,38997
790954,Roanoke,VA,24014,Inventory Command Center,4.4,SUV,FALSE,Granite Crystal Metallic Clear Coat,Black,4WD,6 Cylinder,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",25.61903935,Jeep,33695,Grand Cherokee,Fair Price,Used,8-Speed Shiftable Automatic,2017,Summit,37967
792536,Vienna,VA,22182,Jeep Certified Program,4.1,SUV,TRUE,Bright White,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",51.49069444,Jeep,34659,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,24440
792826,Chippewa Falls,WI,54729,Digital Motorworks (DMi),4.5,SUV,FALSE,Cashmere,Light Frost Beige / Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Buyback Protection Eligible",90.48078704,Jeep,36387,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,27555
794874,Marlow Heights,MD,20748,Inventory Command Center,4,SUV,FALSE,Black,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",42.46469907,Jeep,22616,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,27953
795728,Fredericksburg,VA,22408,Inventory Command Center,4.7,SUV,FALSE,Red,Black,4WD,3.6L V6 DOHC 24V,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",28.52149306,Jeep,17746,Grand Cherokee,Fair Price,Used,Automatic,2016,Summit,31000
795970,Louisville,KY,40299,Cadillac Certified Program,4.8,SUV,TRUE,Brown,,,,Gasoline,"1 Owner, Buyback Protection Eligible",32.91862269,Cadillac,8058,XT5,Fair Price,Used,,2018,,40991
800772,Los Angeles,CA,90015,HomeNet Automotive,3.7,SUV,FALSE,Dark Granite Metallic,Jet Black,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",5.673078704,Cadillac,21098,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,35830
800809,Atlanta,GA,30318,Digital Motorworks (DMi),4.7,SUV,FALSE,Gray,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",6.96349537,Jeep,48028,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,24900
801648,Canton,OH,44118,HomeNet Automotive,3.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",69.70289352,Jeep,27494,Grand Cherokee,Fair Price,Used,8-Speed Automatic w/OD,2015,Laredo,24670
803335,Taylorville,IL,62568,Jeep Certified Program,5,SUV,TRUE,Granite Crystal Clearcoat Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",546.8327199,Jeep,20270,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,25900
804390,Plainwell,MI,49080,Inventory Command Center,4.2,SUV,FALSE,Brilliant Black Crystal Pearl Coat,Black,4WD,6 Cylinder,Gasoline,"2 Owners, Buyback Protection Eligible",62.63418981,Jeep,46201,Grand Cherokee,Good Deal,Used,8-Speed Shiftable Automatic,2016,Limited,24200
804650,Colorado Springs,CO,80905,Digital Motorworks (DMi),4.5,SUV,FALSE,Stellar Black Metallic,Maple Sugar,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Title Issue(s) Reported",11.94563657,Cadillac,23049,XT5,Great Deal,Used,8-Speed Automatic,2017,Platinum,33799
805173,Waterloo,IA,50702,HomeNet Automotive,4.2,SUV,FALSE,Bright White Clearcoat,Light Grey/Black,4WD,Regular Unleaded V-8 5.7 L/345,Gasoline,"0 Owners, Buyback Protection Eligible",62.53103009,Jeep,37720,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2018,Sterling Edition,34168
805784,Bardonia,NY,10954,Inventory Command Center,5,SUV,FALSE,Radiant Silver,Jet Black,AWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Buyback Protection Eligible",54.0033912,Cadillac,3012,XT5,Good Deal,Used,8-Speed Automatic,2019,Luxury,53415
805817,Ottawa,IL,61350,Inventory Command Center,4.6,SUV,FALSE,Red Passion Tintcoat,Sahara Beige,FWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Buyback Protection Eligible",47.69572917,Cadillac,24767,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,31995
806624,Brunswick,OH,44212,Jeep Certified Program,3.8,SUV,TRUE,Deep Cherry Red Crystal Pearlcoat,Black,4WD,V6 Cylinder Engine 3.6L,Gasoline,"1 Owner, Buyback Protection Eligible",32.31454861,Jeep,25449,Grand Cherokee,Good Deal,Used,AUTOMATIC,2015,Limited,26765
806940,Bethlehem,PA,18017,HomeNet Automotive,3.5,SUV,TRUE,Stellar Black Metallic,Jet Black,AWD,Gas V6 3.6L/222.6,Gasoline,"2 Owners, Buyback Protection Eligible",4.601666667,Cadillac,27175,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury AWD,35995
809691,Franklin,IN,46131,Jeep Certified Program,3,SUV,TRUE,Gray,,,,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",2.964421296,Jeep,21483,Grand Cherokee,Fair Price,Used,Automatic,2018,,41997
812701,Morehead,KY,40351,Digital Motorworks (DMi),4.6,SUV,FALSE,Diamond Black,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",5.490347222,Jeep,1374,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Altitude,32869
812780,Silver Spring,MD,20904,Inventory Command Center,4.6,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",22.17177083,Jeep,40794,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,28000
814324,Kalkaska,MI,49646,Inventory Command Center,4,SUV,FALSE,Blue,Gray,4X4,3.6L V6,Gasoline,"1 Owner, Buyback Protection Eligible",172.9851389,Jeep,22259,Grand Cherokee,Good Deal,Used,Automatic 8-Speed,2016,Limited,27754
814415,Pineville,NC,28134,Digital Motorworks (DMi),4.3,SUV,FALSE,Silver,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",11.83607639,Jeep,14610,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Overland,37998
814923,San Antonio,TX,78230,Digital Motorworks (DMi),4.7,SUV,TRUE,Red Passion Tintcoat,Cirrus,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",17.40298611,Cadillac,35747,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,34999
815995,Andover,MA,1810,Digital Motorworks (DMi),3.8,SUV,FALSE,Crystal White,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",8.910543981,Cadillac,43896,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,31990
816014,Shakopee,MN,55379,Inventory Command Center,4.6,SUV,FALSE,Maroon,Tan,AWD,3.6L V6,Gasoline,"1 Owner, Buyback Protection Eligible",187.9005093,Cadillac,25568,XT5,Good Deal,Used,8-Speed A/T,2017,Premium Luxury,35975
817213,Mt Juliet,TN,37122,HomeNet Automotive,4.8,SUV,FALSE,Deep Cherry Red Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",6.029768519,Jeep,41124,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Altitude,24977
817275,Chester Springs,PA,19480,Digital Motorworks (DMi),4.9,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Charcoal,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",47.95196759,Jeep,15468,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Laredo,24599
818814,Kingsport,TN,37660,Cadillac Certified Program,4.8,SUV,TRUE,White,,,,Gasoline,"1 Owner, Buyback Protection Eligible",54.91392361,Cadillac,32135,XT5,Good Deal,Used,,2017,,44546
819464,Greer,SC,29651,HomeNet Automotive,3.7,SUV,FALSE,Granite Crystal Metallic Clearcoat,Light Frost/Brown,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",13.46197917,Jeep,40277,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Overland,29560
822663,Wisconsin Rapids,WI,54495,Digital Motorworks (DMi),4.2,SUV,FALSE,Ivory,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",103.9639699,Jeep,22601,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Overland,35795
822699,Brandon,FL,33511,Inventory Command Center,4.9,SUV,TRUE,Blue Metallic,Sahara Beige,FWD,6 Cylinder,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",11.71898148,Cadillac,28072,XT5,Good Deal,Used,8-Speed,2018,Premium Luxury,35190
823394,Madison,NC,27025,Inventory Command Center,4.3,SUV,FALSE,Granite Crystal Metallic Clearcoat,Light Frost/Brown,4WD,3.0L V6 Turbodiesel,Diesel,"1 Owner, Buyback Protection Eligible",49.17157407,Jeep,34220,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,29212
825428,Clarkston,MI,48348,Digital Motorworks (DMi),4.1,SUV,FALSE,Rhino Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",5.734166667,Jeep,29493,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Altitude,31181
